exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
GBDT_EmployeeSalaries_Employee Position Title_1_385_one-hot,EmployeeSalaries,6459.0,348.0,2769.0,348.0,Employee Position Title,1.0,GBDT,385.0,one-hot,TargetEncoder,Accuracy,0.98230408089563
GBDT_EmployeeSalaries_Employee Position Title_1_385_one-hot,EmployeeSalaries,6459.0,348.0,2769.0,348.0,Employee Position Title,1.0,GBDT,385.0,one-hot,TargetEncoder,Precision,0.965686274509804
GBDT_EmployeeSalaries_Employee Position Title_1_385_one-hot,EmployeeSalaries,6459.0,348.0,2769.0,348.0,Employee Position Title,1.0,GBDT,385.0,one-hot,TargetEncoder,Recall,0.9184149184149184
GBDT_EmployeeSalaries_Employee Position Title_1_385_one-hot,EmployeeSalaries,6459.0,348.0,2769.0,348.0,Employee Position Title,1.0,GBDT,385.0,one-hot,TargetEncoder,F1,0.941457586618877
GBDT_EmployeeSalaries_Employee Position Title_1_385_one-hot,EmployeeSalaries,6459.0,348.0,2769.0,348.0,Employee Position Title,1.0,GBDT,385.0,one-hot,TargetEncoder,Aver_precision,0.8995406232357351
GBDT_EmployeeSalaries_Employee Position Title_1_385_one-hot,EmployeeSalaries,6459.0,348.0,2769.0,348.0,Employee Position Title,1.0,GBDT,385.0,one-hot,TargetEncoder,Balanced_accuracy,0.9562160062160062
GBDT_EmployeeSalaries_Employee Position Title_1_385_one-hot,EmployeeSalaries,6459.0,348.0,2769.0,348.0,Employee Position Title,1.0,GBDT,385.0,one-hot,TargetEncoder,train_time(s),5.64188289642334
GBDT_EmployeeSalaries_Employee Position Title_1_385_one-hot,EmployeeSalaries,6459.0,348.0,2769.0,348.0,Employee Position Title,1.0,GBDT,385.0,one-hot,TargetEncoder,pred_time(s),0.007007360458374
GBDT_EmployeeSalaries_Employee Position Title_2_385_one-hot,EmployeeSalaries,6459.0,361.0,2769.0,361.0,Employee Position Title,2.0,GBDT,385.0,one-hot,TargetEncoder,AUC,0.949156840897374
GBDT_EmployeeSalaries_Employee Position Title_2_385_one-hot,EmployeeSalaries,6459.0,361.0,2769.0,361.0,Employee Position Title,2.0,GBDT,385.0,one-hot,TargetEncoder,Accuracy,0.9772481040086674
GBDT_EmployeeSalaries_Employee Position Title_2_385_one-hot,EmployeeSalaries,6459.0,361.0,2769.0,361.0,Employee Position Title,2.0,GBDT,385.0,one-hot,TargetEncoder,Precision,0.9573991031390134
GBDT_EmployeeSalaries_Employee Position Title_2_385_one-hot,EmployeeSalaries,6459.0,361.0,2769.0,361.0,Employee Position Title,2.0,GBDT,385.0,one-hot,TargetEncoder,Recall,0.9065817409766456
GBDT_EmployeeSalaries_Employee Position Title_2_385_one-hot,EmployeeSalaries,6459.0,361.0,2769.0,361.0,Employee Position Title,2.0,GBDT,385.0,one-hot,TargetEncoder,F1,0.931297709923664
GBDT_EmployeeSalaries_Employee Position Title_2_385_one-hot,EmployeeSalaries,6459.0,361.0,2769.0,361.0,Employee Position Title,2.0,GBDT,385.0,one-hot,TargetEncoder,Aver_precision,0.8838507588065574
GBDT_EmployeeSalaries_Employee Position Title_2_385_one-hot,EmployeeSalaries,6459.0,361.0,2769.0,361.0,Employee Position Title,2.0,GBDT,385.0,one-hot,TargetEncoder,Balanced_accuracy,0.949156840897374
GBDT_EmployeeSalaries_Employee Position Title_2_385_one-hot,EmployeeSalaries,6459.0,361.0,2769.0,361.0,Employee Position Title,2.0,GBDT,385.0,one-hot,TargetEncoder,train_time(s),5.943111419677734
GBDT_EmployeeSalaries_Employee Position Title_2_385_one-hot,EmployeeSalaries,6459.0,361.0,2769.0,361.0,Employee Position Title,2.0,GBDT,385.0,one-hot,TargetEncoder,pred_time(s),0.0069730281829833
GBDT_EmployeeSalaries_Employee Position Title_3_385_one-hot,EmployeeSalaries,6459.0,355.0,2769.0,355.0,Employee Position Title,3.0,GBDT,385.0,one-hot,TargetEncoder,AUC,0.9544822421908428
GBDT_EmployeeSalaries_Employee Position Title_3_385_one-hot,EmployeeSalaries,6459.0,355.0,2769.0,355.0,Employee Position Title,3.0,GBDT,385.0,one-hot,TargetEncoder,Accuracy,0.980498374864572
GBDT_EmployeeSalaries_Employee Position Title_3_385_one-hot,EmployeeSalaries,6459.0,355.0,2769.0,355.0,Employee Position Title,3.0,GBDT,385.0,one-hot,TargetEncoder,Precision,0.9565217391304348
GBDT_EmployeeSalaries_Employee Position Title_3_385_one-hot,EmployeeSalaries,6459.0,355.0,2769.0,355.0,Employee Position Title,3.0,GBDT,385.0,one-hot,TargetEncoder,Recall,0.9166666666666666
GBDT_EmployeeSalaries_Employee Position Title_3_385_one-hot,EmployeeSalaries,6459.0,355.0,2769.0,355.0,Employee Position Title,3.0,GBDT,385.0,one-hot,TargetEncoder,F1,0.9361702127659574
GBDT_EmployeeSalaries_Employee Position Title_3_385_one-hot,EmployeeSalaries,6459.0,355.0,2769.0,355.0,Employee Position Title,3.0,GBDT,385.0,one-hot,TargetEncoder,Aver_precision,0.8898126776265172
GBDT_EmployeeSalaries_Employee Position Title_3_385_one-hot,EmployeeSalaries,6459.0,355.0,2769.0,355.0,Employee Position Title,3.0,GBDT,385.0,one-hot,TargetEncoder,Balanced_accuracy,0.954482242190843
GBDT_EmployeeSalaries_Employee Position Title_3_385_one-hot,EmployeeSalaries,6459.0,355.0,2769.0,355.0,Employee Position Title,3.0,GBDT,385.0,one-hot,TargetEncoder,train_time(s),5.84339165687561
GBDT_EmployeeSalaries_Employee Position Title_3_385_one-hot,EmployeeSalaries,6459.0,355.0,2769.0,355.0,Employee Position Title,3.0,GBDT,385.0,one-hot,TargetEncoder,pred_time(s),0.0069587230682373
GBDT_EmployeeSalaries_Employee Position Title_4_385_one-hot,EmployeeSalaries,6459.0,357.0,2769.0,357.0,Employee Position Title,4.0,GBDT,385.0,one-hot,TargetEncoder,AUC,0.9585554426232744
GBDT_EmployeeSalaries_Employee Position Title_4_385_one-hot,EmployeeSalaries,6459.0,357.0,2769.0,357.0,Employee Position Title,4.0,GBDT,385.0,one-hot,TargetEncoder,Accuracy,0.98230408089563
GBDT_EmployeeSalaries_Employee Position Title_4_385_one-hot,EmployeeSalaries,6459.0,357.0,2769.0,357.0,Employee Position Title,4.0,GBDT,385.0,one-hot,TargetEncoder,Precision,0.9616306954436452
GBDT_EmployeeSalaries_Employee Position Title_4_385_one-hot,EmployeeSalaries,6459.0,357.0,2769.0,357.0,Employee Position Title,4.0,GBDT,385.0,one-hot,TargetEncoder,Recall,0.923963133640553
GBDT_EmployeeSalaries_Employee Position Title_4_385_one-hot,EmployeeSalaries,6459.0,357.0,2769.0,357.0,Employee Position Title,4.0,GBDT,385.0,one-hot,TargetEncoder,F1,0.9424206815511162
GBDT_EmployeeSalaries_Employee Position Title_4_385_one-hot,EmployeeSalaries,6459.0,357.0,2769.0,357.0,Employee Position Title,4.0,GBDT,385.0,one-hot,TargetEncoder,Aver_precision,0.9004289705720383
GBDT_EmployeeSalaries_Employee Position Title_4_385_one-hot,EmployeeSalaries,6459.0,357.0,2769.0,357.0,Employee Position Title,4.0,GBDT,385.0,one-hot,TargetEncoder,Balanced_accuracy,0.9585554426232744
